TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE
2020-02-04 11:08:40.482857,24.0,43.0,26.0,46.0,25.0,38.0,23.0,49.0,28.0,37.0,25.0,40.0,24.0,44.0,24.0,44.0,0,1,0,0
2020-02-04 11:08:46.794903,24.0,45.0,26.0,47.0,24.0,41.0,23.0,49.0,28.0,37.0,25.0,40.0,24.0,44.0,24.0,44.0,0,1,0,0
2020-02-04 11:08:55.706147,23.0,46.0,26.0,47.0,24.0,41.0,23.0,49.0,28.0,37.0,25.0,40.0,24.0,44.0,24.0,44.0,0,1,0,0
2020-02-04 11:09:02.039127,23.0,48.0,26.0,47.0,24.0,38.0,23.0,49.0,28.0,38.0,25.0,41.0,24.0,44.0,24.0,44.0,1,0,0,0
2020-02-04 11:09:08.375123,23.0,49.0,26.0,47.0,24.0,38.0,23.0,49.0,28.0,38.0,25.0,41.0,24.0,44.0,24.0,44.0,1,0,0,0
2020-02-04 11:09:19.726036,23.0,49.0,26.0,47.0,24.0,41.0,23.0,49.0,28.0,38.0,25.0,41.0,24.0,44.0,24.0,44.0,1,0,0,0
2020-02-04 11:09:26.028202,23.0,49.0,26.0,47.0,24.0,41.0,23.0,49.0,28.0,38.0,25.0,41.0,24.0,44.0,24.0,44.0,1,0,0,0
2020-02-04 11:09:32.325550,24.0,48.0,26.0,47.0,24.0,39.0,23.0,49.0,28.0,38.0,25.0,40.0,24.0,44.0,24.0,44.0,1,0,0,0
2020-02-04 11:09:41.175780,24.0,47.0,26.0,47.0,25.0,38.0,23.0,49.0,28.0,37.0,25.0,40.0,24.0,44.0,24.0,43.0,1,0,0,0
2020-02-04 11:09:50.006047,24.0,47.0,26.0,46.0,25.0,41.0,23.0,45.0,28.0,37.0,25.0,40.0,24.0,44.0,24.0,43.0,1,0,0,0
2020-02-04 11:09:56.297706,25.0,45.0,26.0,46.0,25.0,41.0,23.0,49.0,28.0,37.0,25.0,39.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:10:10.192889,25.0,44.0,26.0,46.0,25.0,41.0,23.0,49.0,29.0,38.0,26.0,40.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:10:19.019201,26.0,44.0,26.0,46.0,25.0,41.0,23.0,49.0,29.0,38.0,26.0,40.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:10:27.842789,26.0,42.0,27.0,46.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,0,1,0,0
