TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE,M0,M1,M2,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15
2020-02-06 13:33:09.242432,30.0,34.0,28.0,42.0,27.0,39.0,25.0,47.0,30.0,34.0,28.0,35.0,26.0,40.0,26.0,44.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:33:15.535311,31.0,34.0,28.0,42.0,27.0,39.0,25.0,47.0,31.0,35.0,28.0,35.0,26.0,40.0,26.0,44.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:33:26.898815,31.0,34.0,29.0,43.0,27.0,39.0,25.0,47.0,31.0,34.0,28.0,35.0,26.0,40.0,26.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:33:33.246981,31.0,33.0,28.0,42.0,27.0,39.0,25.0,47.0,31.0,34.0,28.0,35.0,26.0,40.0,26.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:33:42.093482,31.0,32.0,29.0,43.0,27.0,39.0,25.0,47.0,31.0,33.0,28.0,34.0,26.0,39.0,26.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:33:50.936418,32.0,32.0,29.0,43.0,27.0,38.0,25.0,47.0,31.0,33.0,28.0,34.0,27.0,39.0,27.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:34:02.301725,32.0,33.0,29.0,42.0,27.0,38.0,25.0,47.0,31.0,33.0,28.0,34.0,27.0,39.0,27.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:34:11.114019,32.0,33.0,29.0,42.0,27.0,38.0,25.0,47.0,31.0,33.0,28.0,34.0,27.0,39.0,27.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:34:19.950807,32.0,32.0,29.0,42.0,28.0,39.0,25.0,47.0,31.0,33.0,28.0,34.0,27.0,39.0,27.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:34:28.778071,32.0,32.0,29.0,42.0,28.0,39.0,25.0,47.0,32.0,33.0,29.0,34.0,27.0,38.0,27.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:34:41.660397,33.0,32.0,29.0,42.0,28.0,39.0,25.0,47.0,32.0,33.0,29.0,34.0,27.0,38.0,27.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:34:53.019825,33.0,32.0,29.0,42.0,28.0,39.0,25.0,47.0,32.0,32.0,29.0,34.0,27.0,38.0,27.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:34:59.318639,33.0,31.0,29.0,42.0,28.0,38.0,25.0,47.0,32.0,32.0,29.0,34.0,27.0,38.0,27.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:35:08.143928,33.0,31.0,29.0,42.0,28.0,38.0,25.0,47.0,32.0,32.0,29.0,33.0,27.0,38.0,27.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:35:16.963842,34.0,30.0,29.0,41.0,28.0,38.0,25.0,47.0,32.0,32.0,29.0,34.0,27.0,38.0,27.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:35:28.318114,34.0,29.0,29.0,41.0,28.0,38.0,25.0,47.0,32.0,33.0,29.0,33.0,27.0,38.0,27.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:35:37.142987,34.0,29.0,29.0,41.0,28.0,38.0,25.0,47.0,32.0,33.0,29.0,33.0,27.0,38.0,27.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:35:43.485299,34.0,29.0,29.0,41.0,28.0,38.0,25.0,47.0,32.0,33.0,29.0,33.0,27.0,37.0,27.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:35:49.780778,34.0,28.0,30.0,41.0,28.0,38.0,25.0,46.0,32.0,33.0,29.0,33.0,27.0,37.0,27.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:35:56.067537,34.0,28.0,30.0,41.0,28.0,38.0,25.0,47.0,32.0,33.0,29.0,33.0,27.0,37.0,27.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:36:02.363501,34.0,28.0,29.0,41.0,28.0,38.0,25.0,46.0,32.0,33.0,29.0,33.0,27.0,37.0,27.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:36:13.722013,34.0,28.0,30.0,41.0,28.0,38.0,25.0,46.0,33.0,34.0,29.0,33.0,27.0,37.0,27.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:36:20.063804,34.0,27.0,30.0,41.0,28.0,38.0,25.0,46.0,33.0,33.0,30.0,32.0,27.0,37.0,27.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:36:28.892177,34.0,27.0,30.0,41.0,28.0,37.0,25.0,46.0,33.0,33.0,30.0,32.0,27.0,37.0,27.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:36:37.723425,34.0,27.0,30.0,41.0,28.0,37.0,25.0,46.0,33.0,33.0,30.0,32.0,27.0,37.0,28.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:36:46.546282,35.0,26.0,30.0,41.0,28.0,37.0,25.0,46.0,33.0,33.0,30.0,32.0,27.0,37.0,27.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:36:55.375712,35.0,26.0,30.0,40.0,28.0,37.0,25.0,46.0,33.0,33.0,30.0,32.0,28.0,38.0,28.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:37:01.675089,35.0,26.0,30.0,41.0,28.0,37.0,25.0,46.0,33.0,33.0,30.0,32.0,28.0,38.0,28.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:37:13.046392,35.0,26.0,30.0,41.0,29.0,38.0,25.0,46.0,33.0,33.0,30.0,32.0,28.0,38.0,28.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:37:19.354983,35.0,26.0,30.0,40.0,29.0,38.0,25.0,46.0,33.0,33.0,30.0,32.0,28.0,38.0,28.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:37:28.189687,35.0,26.0,30.0,40.0,29.0,38.0,25.0,46.0,33.0,33.0,30.0,32.0,28.0,38.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:37:37.030017,35.0,25.0,30.0,40.0,29.0,38.0,25.0,46.0,33.0,33.0,30.0,32.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:37:43.323983,35.0,24.0,30.0,40.0,29.0,38.0,25.0,46.0,33.0,32.0,30.0,31.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
