TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE
 2020-02-01 20:02:28.397127,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:02:37.244918,22.0,61.0,23.0,59.0,22.0,50.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:02:43.559372,22.0,61.0,23.0,60.0,22.0,52.0,22.0,57.0,24.0,50.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:02:54.957581,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:03:03.809154,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:03:15.185130,22.0,61.0,23.0,59.0,22.0,53.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:03:24.051509,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:03:37.960463,22.0,61.0,23.0,59.0,22.0,50.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:03:46.812972,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:03:53.140979,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:04:04.518470,22.0,61.0,23.0,59.0,22.0,50.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:04:13.374654,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,55.0,0,0,0,0
 2020-02-01 20:04:19.702536,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,56.0,0,0,0,0
 2020-02-01 20:04:28.567300,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,55.0,0,0,0,0
 2020-02-01 20:04:37.404674,22.0,61.0,23.0,59.0,22.0,50.0,22.0,57.0,24.0,50.0,22.0,56.0,22.0,58.0,22.0,55.0,0,0,0,0
 2020-02-01 20:04:46.256038,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,55.0,0,0,0,0
 2020-02-01 20:04:57.628756,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,55.0,0,0,0,0
 2020-02-01 20:05:03.955578,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,50.0,22.0,56.0,22.0,58.0,22.0,55.0,0,0,0,0
 2020-02-01 20:05:10.276782,22.0,61.0,23.0,59.0,22.0,49.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,55.0,0,0,0,0
 2020-02-01 20:05:16.601921,22.0,61.0,23.0,59.0,22.0,49.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,55.0,0,0,0,0
 2020-02-01 20:05:22.913689,22.0,61.0,23.0,59.0,22.0,49.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,55.0,1,0,0,0
 2020-02-01 20:05:31.804720,22.0,61.0,23.0,59.0,22.0,52.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,55.0,1,0,0,0
 2020-02-01 20:05:38.145260,22.0,61.0,23.0,59.0,22.0,49.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,55.0,1,0,0,0
 2020-02-01 20:05:44.465326,22.0,60.0,23.0,59.0,22.0,49.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,58.0,22.0,55.0,1,0,0,0
 2020-02-01 20:05:50.793251,22.0,60.0,23.0,59.0,22.0,49.0,22.0,57.0,24.0,49.0,22.0,56.0,22.0,57.0,22.0,55.0,1,0,0,0
 2020-02-01 20:05:57.123930,23.0,59.0,24.0,59.0,22.0,49.0,22.0,57.0,24.0,49.0,22.0,55.0,22.0,57.0,22.0,55.0,1,0,0,0
 2020-02-01 20:06:05.979873,23.0,58.0,24.0,59.0,22.0,49.0,22.0,57.0,25.0,48.0,22.0,55.0,22.0,57.0,22.0,55.0,1,0,0,0
 2020-02-01 20:06:12.298434,23.0,57.0,24.0,58.0,22.0,51.0,22.0,57.0,25.0,48.0,22.0,55.0,22.0,56.0,23.0,54.0,1,0,0,0
 2020-02-01 20:06:21.173283,23.0,56.0,24.0,58.0,23.0,48.0,22.0,57.0,25.0,47.0,23.0,54.0,22.0,56.0,23.0,54.0,1,0,0,0
 2020-02-01 20:06:30.016982,24.0,54.0,24.0,58.0,23.0,51.0,22.0,56.0,25.0,47.0,23.0,54.0,22.0,56.0,23.0,54.0,1,0,0,0
 2020-02-01 20:06:41.376536,24.0,54.0,24.0,57.0,23.0,47.0,22.0,56.0,26.0,47.0,23.0,53.0,23.0,55.0,23.0,53.0,1,0,0,0
 2020-02-01 20:06:52.761747,25.0,51.0,24.0,57.0,23.0,47.0,22.0,56.0,26.0,47.0,23.0,53.0,23.0,55.0,23.0,53.0,1,0,0,0
 2020-02-01 20:07:01.610183,25.0,51.0,25.0,56.0,23.0,49.0,22.0,56.0,26.0,46.0,24.0,51.0,23.0,54.0,23.0,53.0,1,0,0,0
 2020-02-01 20:07:18.042250,25.0,50.0,25.0,56.0,23.0,49.0,22.0,56.0,26.0,46.0,24.0,51.0,23.0,54.0,23.0,52.0,1,0,0,0
 2020-02-01 20:07:24.369710,26.0,49.0,25.0,55.0,24.0,48.0,22.0,56.0,27.0,46.0,24.0,51.0,23.0,53.0,23.0,52.0,1,0,0,0
 2020-02-01 20:07:30.758372,26.0,49.0,25.0,55.0,24.0,48.0,22.0,56.0,27.0,45.0,24.0,51.0,23.0,53.0,23.0,52.0,1,0,0,0
 2020-02-01 20:07:37.081672,26.0,48.0,25.0,55.0,24.0,48.0,22.0,56.0,27.0,45.0,24.0,50.0,23.0,53.0,24.0,52.0,1,0,0,0
 2020-02-01 20:07:45.955731,27.0,47.0,25.0,54.0,24.0,45.0,23.0,55.0,27.0,44.0,24.0,50.0,23.0,52.0,24.0,51.0,1,0,0,0
 2020-02-01 20:07:54.807582,27.0,46.0,25.0,54.0,24.0,48.0,23.0,55.0,27.0,44.0,24.0,49.0,24.0,52.0,24.0,51.0,1,0,0,0
 2020-02-01 20:08:03.650780,27.0,45.0,25.0,53.0,24.0,47.0,23.0,55.0,27.0,44.0,24.0,49.0,24.0,52.0,24.0,51.0,1,0,0,0
 2020-02-01 20:08:12.782693,27.0,45.0,25.0,53.0,24.0,47.0,23.0,55.0,27.0,43.0,24.0,49.0,24.0,52.0,24.0,51.0,1,0,0,0
 2020-02-01 20:08:19.110513,28.0,45.0,26.0,54.0,24.0,47.0,23.0,55.0,28.0,44.0,25.0,48.0,24.0,51.0,24.0,51.0,1,0,0,0
 2020-02-01 20:08:30.492374,28.0,44.0,26.0,54.0,24.0,47.0,23.0,55.0,28.0,44.0,25.0,48.0,24.0,51.0,24.0,50.0,1,0,0,0
 2020-02-01 20:08:36.819048,28.0,43.0,26.0,54.0,25.0,46.0,23.0,55.0,28.0,43.0,25.0,48.0,24.0,51.0,24.0,50.0,1,0,0,0
 2020-02-01 20:08:45.663841,29.0,43.0,26.0,54.0,25.0,43.0,23.0,55.0,28.0,43.0,25.0,47.0,24.0,50.0,24.0,50.0,1,0,0,0
 2020-02-01 20:08:54.514123,29.0,43.0,26.0,53.0,25.0,46.0,23.0,55.0,28.0,43.0,25.0,47.0,24.0,50.0,24.0,50.0,1,0,0,0
 2020-02-01 20:09:00.825280,29.0,42.0,26.0,53.0,25.0,46.0,23.0,55.0,28.0,43.0,25.0,47.0,24.0,50.0,24.0,50.0,1,0,0,0
 2020-02-01 20:09:12.208451,29.0,41.0,26.0,53.0,25.0,45.0,23.0,55.0,28.0,43.0,25.0,47.0,24.0,50.0,24.0,50.0,1,0,0,0
 2020-02-01 20:09:18.525390,29.0,40.0,26.0,53.0,25.0,45.0,23.0,54.0,29.0,43.0,25.0,46.0,24.0,49.0,25.0,49.0,1,0,0,0
 2020-02-01 20:09:37.509744,30.0,40.0,26.0,52.0,25.0,45.0,23.0,55.0,29.0,43.0,26.0,47.0,24.0,49.0,25.0,49.0,1,0,0,0
 2020-02-01 20:09:43.838311,30.0,39.0,26.0,52.0,25.0,45.0,23.0,54.0,29.0,43.0,26.0,47.0,25.0,49.0,25.0,49.0,1,0,0,0
 2020-02-01 20:09:50.159245,30.0,38.0,27.0,52.0,25.0,45.0,23.0,54.0,29.0,43.0,26.0,46.0,25.0,49.0,25.0,49.0,1,0,0,0
 2020-02-01 20:09:59.025117,30.0,38.0,26.0,52.0,25.0,44.0,23.0,54.0,29.0,42.0,26.0,46.0,25.0,49.0,25.0,49.0,1,0,0,0
 2020-02-01 20:10:05.360029,31.0,38.0,27.0,52.0,25.0,44.0,23.0,54.0,29.0,42.0,26.0,46.0,25.0,49.0,25.0,49.0,1,0,0,0
 2020-02-01 20:10:14.188822,31.0,38.0,27.0,52.0,25.0,44.0,23.0,54.0,29.0,42.0,26.0,46.0,25.0,48.0,25.0,49.0,1,0,0,0
 2020-02-01 20:10:23.027618,31.0,37.0,27.0,52.0,25.0,44.0,23.0,54.0,29.0,42.0,26.0,45.0,25.0,48.0,25.0,48.0,1,0,0,0
 2020-02-01 20:10:31.870195,31.0,37.0,27.0,51.0,25.0,44.0,23.0,54.0,29.0,42.0,26.0,45.0,25.0,48.0,25.0,48.0,1,0,0,0
 2020-02-01 20:10:43.234355,31.0,36.0,27.0,51.0,26.0,42.0,23.0,54.0,29.0,41.0,26.0,45.0,25.0,48.0,25.0,48.0,1,0,0,0
 2020-02-01 20:10:54.616352,32.0,35.0,27.0,51.0,26.0,45.0,23.0,54.0,30.0,41.0,26.0,45.0,25.0,47.0,25.0,48.0,1,0,0,0
 2020-02-01 20:11:03.454886,32.0,35.0,27.0,51.0,26.0,45.0,23.0,54.0,30.0,41.0,27.0,45.0,25.0,47.0,25.0,48.0,1,0,0,0
 2020-02-01 20:11:09.783419,32.0,34.0,27.0,51.0,26.0,42.0,23.0,54.0,30.0,41.0,27.0,44.0,25.0,47.0,25.0,48.0,1,0,0,0
 2020-02-01 20:11:23.677462,32.0,34.0,27.0,51.0,26.0,42.0,23.0,54.0,30.0,41.0,27.0,44.0,25.0,47.0,25.0,48.0,1,0,0,0
 2020-02-01 20:11:35.067058,33.0,34.0,27.0,51.0,26.0,44.0,23.0,54.0,30.0,41.0,27.0,44.0,25.0,47.0,25.0,48.0,1,0,0,0
 2020-02-01 20:11:48.960930,33.0,34.0,27.0,50.0,26.0,44.0,23.0,54.0,30.0,40.0,27.0,43.0,25.0,47.0,26.0,49.0,1,0,0,0
 2020-02-01 20:11:55.283821,33.0,33.0,27.0,50.0,26.0,44.0,23.0,54.0,30.0,40.0,27.0,43.0,25.0,47.0,25.0,48.0,1,0,0,0
 2020-02-01 20:12:04.116874,33.0,32.0,27.0,50.0,26.0,44.0,23.0,54.0,30.0,40.0,27.0,43.0,26.0,48.0,26.0,49.0,1,0,0,0
 2020-02-01 20:12:12.960922,33.0,34.0,27.0,50.0,26.0,44.0,24.0,54.0,30.0,40.0,27.0,43.0,26.0,48.0,26.0,48.0,1,0,0,0
 2020-02-01 20:12:19.278435,33.0,34.0,28.0,51.0,26.0,44.0,23.0,54.0,31.0,41.0,27.0,43.0,26.0,48.0,26.0,48.0,1,0,0,0
 2020-02-01 20:12:25.592688,33.0,34.0,28.0,51.0,26.0,44.0,24.0,54.0,31.0,41.0,27.0,43.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:12:31.936956,34.0,34.0,28.0,51.0,26.0,44.0,24.0,54.0,31.0,41.0,27.0,42.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:12:38.264934,34.0,33.0,28.0,51.0,26.0,44.0,24.0,54.0,31.0,41.0,27.0,42.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:12:49.628359,34.0,33.0,28.0,50.0,26.0,44.0,24.0,54.0,31.0,41.0,27.0,42.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:12:58.472853,34.0,32.0,28.0,51.0,26.0,43.0,24.0,54.0,31.0,41.0,28.0,43.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:13:09.850500,34.0,32.0,28.0,50.0,26.0,43.0,24.0,54.0,31.0,40.0,28.0,43.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:13:16.173970,34.0,32.0,28.0,50.0,26.0,43.0,24.0,54.0,31.0,40.0,28.0,43.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:13:27.550225,34.0,32.0,28.0,50.0,27.0,43.0,24.0,54.0,31.0,40.0,28.0,43.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:13:33.927769,34.0,31.0,28.0,50.0,27.0,43.0,24.0,54.0,31.0,40.0,28.0,43.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:13:40.246799,34.0,31.0,28.0,50.0,27.0,43.0,24.0,54.0,31.0,40.0,28.0,42.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:13:46.554707,34.0,31.0,28.0,50.0,27.0,43.0,24.0,54.0,31.0,40.0,28.0,42.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:13:52.873456,34.0,31.0,28.0,50.0,27.0,43.0,24.0,54.0,31.0,40.0,28.0,42.0,26.0,47.0,26.0,48.0,1,0,0,0
 2020-02-01 20:14:01.709809,34.0,31.0,28.0,50.0,27.0,43.0,24.0,54.0,31.0,40.0,28.0,42.0,26.0,46.0,26.0,48.0,1,0,0,0
 2020-02-01 20:14:10.565634,35.0,30.0,28.0,50.0,27.0,43.0,24.0,54.0,31.0,40.0,28.0,42.0,26.0,46.0,26.0,48.0,1,0,0,0
 2020-02-01 20:14:24.467163,35.0,30.0,28.0,50.0,27.0,43.0,24.0,54.0,32.0,40.0,28.0,42.0,26.0,46.0,26.0,48.0,1,0,0,0
 2020-02-01 20:14:38.374236,35.0,30.0,28.0,50.0,27.0,40.0,24.0,53.0,32.0,40.0,28.0,42.0,26.0,46.0,26.0,48.0,1,0,0,0
 2020-02-01 20:14:44.691935,35.0,29.0,28.0,50.0,27.0,43.0,24.0,54.0,32.0,39.0,28.0,42.0,26.0,46.0,26.0,48.0,1,0,0,0
 2020-02-01 20:14:58.588689,35.0,29.0,28.0,50.0,27.0,43.0,24.0,53.0,32.0,39.0,28.0,41.0,26.0,46.0,26.0,48.0,1,0,0,0
 2020-02-01 20:15:12.516910,35.0,29.0,28.0,50.0,27.0,40.0,24.0,53.0,32.0,39.0,28.0,41.0,26.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:15:21.505418,35.0,29.0,28.0,50.0,27.0,43.0,24.0,54.0,32.0,39.0,28.0,41.0,26.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:15:30.357788,35.0,28.0,28.0,49.0,27.0,40.0,24.0,54.0,32.0,39.0,29.0,42.0,26.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:15:41.721888,35.0,28.0,28.0,49.0,27.0,42.0,24.0,54.0,32.0,39.0,29.0,42.0,26.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:15:48.058505,36.0,29.0,28.0,50.0,27.0,42.0,24.0,54.0,32.0,39.0,29.0,42.0,27.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:16:01.960547,36.0,28.0,28.0,50.0,27.0,42.0,24.0,54.0,32.0,39.0,29.0,42.0,27.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:16:10.811539,36.0,28.0,28.0,49.0,27.0,42.0,24.0,54.0,32.0,39.0,29.0,41.0,27.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:16:24.739099,36.0,28.0,29.0,50.0,27.0,42.0,24.0,54.0,32.0,38.0,29.0,41.0,27.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:16:31.159714,36.0,28.0,29.0,50.0,27.0,42.0,24.0,54.0,32.0,38.0,29.0,41.0,27.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:16:39.998545,36.0,28.0,29.0,50.0,27.0,42.0,24.0,54.0,32.0,38.0,29.0,41.0,27.0,46.0,27.0,47.0,1,0,0,0
 2020-02-01 20:16:51.385423,36.0,28.0,29.0,50.0,27.0,42.0,24.0,54.0,33.0,39.0,29.0,41.0,27.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:17:02.753445,36.0,27.0,29.0,50.0,27.0,42.0,24.0,54.0,33.0,39.0,29.0,41.0,27.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:17:09.064548,36.0,27.0,29.0,50.0,27.0,42.0,24.0,54.0,33.0,39.0,29.0,41.0,27.0,46.0,27.0,48.0,1,0,0,0
 2020-02-01 20:17:15.376632,36.0,27.0,29.0,50.0,27.0,42.0,24.0,53.0,33.0,39.0,29.0,41.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:17:21.694492,36.0,27.0,29.0,50.0,27.0,42.0,24.0,54.0,33.0,39.0,29.0,41.0,27.0,45.0,27.0,48.0,1,0,0,0
 2020-02-01 20:17:28.014557,36.0,27.0,29.0,50.0,27.0,42.0,24.0,54.0,33.0,39.0,29.0,41.0,27.0,45.0,27.0,48.0,1,0,0,0
 2020-02-01 20:17:34.325662,36.0,27.0,29.0,50.0,27.0,42.0,24.0,54.0,33.0,39.0,29.0,40.0,27.0,45.0,27.0,48.0,1,0,0,0
 2020-02-01 20:17:40.650962,36.0,27.0,29.0,50.0,28.0,43.0,24.0,53.0,33.0,39.0,29.0,40.0,27.0,45.0,27.0,48.0,1,0,0,0
 2020-02-01 20:17:49.493800,36.0,27.0,29.0,50.0,28.0,43.0,24.0,53.0,33.0,39.0,29.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:17:58.340239,36.0,27.0,29.0,50.0,28.0,43.0,24.0,53.0,33.0,38.0,29.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:18:07.185076,36.0,27.0,29.0,50.0,28.0,43.0,24.0,54.0,33.0,38.0,29.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:18:18.560619,37.0,27.0,29.0,50.0,28.0,43.0,24.0,54.0,33.0,39.0,29.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:18:24.874792,37.0,26.0,29.0,50.0,28.0,43.0,24.0,54.0,33.0,39.0,29.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:18:31.263600,37.0,26.0,29.0,50.0,28.0,43.0,24.0,53.0,33.0,38.0,29.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:18:40.109551,37.0,26.0,29.0,50.0,28.0,43.0,24.0,53.0,33.0,38.0,30.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:18:46.418095,37.0,26.0,29.0,50.0,28.0,43.0,24.0,54.0,33.0,38.0,30.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:19:00.338790,37.0,26.0,29.0,50.0,28.0,43.0,24.0,54.0,33.0,38.0,30.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:19:11.728465,37.0,26.0,29.0,50.0,28.0,43.0,24.0,54.0,33.0,38.0,30.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:19:18.049548,37.0,26.0,29.0,50.0,28.0,43.0,24.0,54.0,33.0,38.0,30.0,40.0,27.0,45.0,27.0,48.0,1,0,0,0
 2020-02-01 20:19:26.911330,37.0,26.0,29.0,50.0,28.0,43.0,24.0,54.0,33.0,38.0,30.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:19:35.746458,37.0,26.0,29.0,50.0,28.0,43.0,24.0,53.0,33.0,38.0,30.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:19:42.061867,37.0,26.0,29.0,50.0,28.0,43.0,24.0,54.0,33.0,38.0,30.0,40.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:19:53.429401,37.0,26.0,29.0,49.0,28.0,40.0,24.0,54.0,33.0,38.0,30.0,39.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:19:59.737043,37.0,26.0,29.0,49.0,28.0,43.0,24.0,54.0,33.0,38.0,30.0,39.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:20:08.575189,37.0,26.0,29.0,49.0,28.0,43.0,24.0,54.0,33.0,38.0,30.0,39.0,27.0,45.0,27.0,48.0,1,0,0,0
 2020-02-01 20:20:14.888275,37.0,26.0,29.0,49.0,28.0,43.0,24.0,54.0,34.0,38.0,30.0,39.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:20:23.725546,37.0,25.0,29.0,49.0,28.0,42.0,25.0,54.0,33.0,37.0,30.0,39.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:20:35.100387,37.0,25.0,29.0,49.0,28.0,42.0,24.0,54.0,34.0,37.0,30.0,39.0,27.0,45.0,28.0,48.0,1,0,0,0
 2020-02-01 20:20:43.941373,37.0,25.0,29.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,39.0,27.0,45.0,27.0,47.0,1,0,0,0
 2020-02-01 20:20:55.318536,37.0,25.0,29.0,49.0,28.0,40.0,25.0,54.0,34.0,37.0,30.0,39.0,27.0,45.0,28.0,48.0,1,0,0,0
 2020-02-01 20:21:04.149688,37.0,25.0,29.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,39.0,27.0,45.0,28.0,49.0,1,0,0,0
 2020-02-01 20:21:10.478368,37.0,25.0,29.0,49.0,28.0,42.0,25.0,54.0,34.0,38.0,30.0,39.0,27.0,44.0,28.0,49.0,1,0,0,0
 2020-02-01 20:21:19.316559,37.0,25.0,29.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,39.0,27.0,44.0,28.0,49.0,1,0,0,0
 2020-02-01 20:21:30.785317,37.0,25.0,29.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,39.0,27.0,44.0,28.0,49.0,1,0,0,0
 2020-02-01 20:21:37.093903,37.0,25.0,29.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,38.0,27.0,44.0,28.0,49.0,1,0,0,0
 2020-02-01 20:21:45.943555,37.0,25.0,30.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,38.0,28.0,45.0,28.0,49.0,1,0,0,0
 2020-02-01 20:21:52.270723,37.0,25.0,30.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,38.0,27.0,44.0,28.0,48.0,1,0,0,0
 2020-02-01 20:22:01.105728,37.0,25.0,30.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,38.0,27.0,44.0,28.0,49.0,1,0,0,0
 2020-02-01 20:22:07.436757,37.0,25.0,30.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,38.0,27.0,44.0,28.0,49.0,1,0,0,0
 2020-02-01 20:22:13.747154,37.0,25.0,30.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,38.0,28.0,45.0,28.0,49.0,1,0,0,0
 2020-02-01 20:22:20.067395,37.0,25.0,30.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,38.0,28.0,45.0,28.0,48.0,1,0,0,0
 2020-02-01 20:22:28.909000,37.0,25.0,30.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,38.0,28.0,45.0,28.0,49.0,1,0,0,0
 2020-02-01 20:22:35.239706,37.0,25.0,30.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,38.0,28.0,45.0,28.0,49.0,0,1,0,0
 2020-02-01 20:22:41.609041,37.0,24.0,30.0,49.0,28.0,42.0,25.0,54.0,34.0,37.0,30.0,38.0,28.0,45.0,28.0,49.0,0,1,0,0
 2020-02-01 20:22:52.991950,37.0,24.0,30.0,49.0,28.0,39.0,25.0,54.0,34.0,37.0,30.0,38.0,28.0,45.0,28.0,49.0,0,1,0,0
 2020-02-01 20:23:01.836131,32.0,31.0,30.0,49.0,28.0,43.0,25.0,54.0,34.0,38.0,30.0,38.0,27.0,44.0,28.0,49.0,0,1,0,0
 2020-02-01 20:23:13.212520,29.0,34.0,29.0,49.0,28.0,40.0,25.0,54.0,34.0,38.0,30.0,38.0,27.0,45.0,28.0,49.0,0,1,0,0
