TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE,M0,M1,M2,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15
2020-02-05 13:06:32.172884,23.0,54.0,24.0,55.0,23.0,53.0,23.0,54.0,25.0,45.0,22.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:06:46.155337,23.0,54.0,24.0,55.0,23.0,53.0,23.0,54.0,25.0,45.0,23.0,52.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:06:54.974954,23.0,54.0,24.0,55.0,23.0,53.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:07:11.381958,23.0,54.0,24.0,55.0,23.0,53.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:07:25.253104,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:07:34.067461,23.0,54.0,24.0,55.0,23.0,53.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:07:53.008804,23.0,54.0,24.0,55.0,23.0,53.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:08:14.466922,23.0,54.0,24.0,55.0,23.0,53.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:08:28.390629,23.0,54.0,24.0,55.0,23.0,53.0,23.0,54.0,25.0,45.0,23.0,52.0,23.0,54.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:08:34.682728,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:08:51.102763,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:08:59.982522,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,54.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:09:06.290543,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:09:15.117071,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:09:29.003515,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:09:40.360157,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:09:51.705594,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:10:00.539297,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:10:16.956190,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:10:35.886197,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:10:49.766252,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
