TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE,M0,M1,M2,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15
2020-02-06 01:16:30.397234,25.0,54.0,28.0,53.0,26.0,46.0,24.0,57.0,31.0,41.0,27.0,45.0,25.0,50.0,26.0,49.0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
2020-02-06 01:16:39.235040,24.0,55.0,28.0,52.0,26.0,46.0,24.0,57.0,31.0,41.0,27.0,45.0,25.0,50.0,26.0,49.0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
2020-02-06 01:16:48.073546,24.0,56.0,28.0,52.0,26.0,46.0,24.0,57.0,31.0,41.0,27.0,45.0,25.0,50.0,26.0,49.0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
2020-02-06 01:16:56.902335,24.0,56.0,28.0,52.0,26.0,46.0,24.0,56.0,31.0,41.0,27.0,45.0,25.0,50.0,26.0,49.0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
2020-02-06 01:17:08.258713,24.0,56.0,28.0,52.0,26.0,46.0,24.0,57.0,31.0,40.0,27.0,45.0,25.0,50.0,26.0,49.0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0
2020-02-06 01:17:19.653238,24.0,57.0,28.0,51.0,27.0,46.0,24.0,57.0,31.0,40.0,27.0,45.0,25.0,50.0,26.0,49.0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0
2020-02-06 01:17:25.958264,24.0,58.0,28.0,51.0,26.0,46.0,24.0,57.0,31.0,40.0,27.0,45.0,25.0,50.0,26.0,48.0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0
2020-02-06 01:17:34.812771,23.0,58.0,28.0,51.0,26.0,46.0,24.0,56.0,31.0,39.0,27.0,45.0,25.0,50.0,26.0,48.0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0
2020-02-06 01:17:51.232458,23.0,62.0,28.0,52.0,26.0,46.0,24.0,56.0,31.0,39.0,27.0,45.0,25.0,50.0,26.0,49.0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0
2020-02-06 01:18:02.601625,23.0,62.0,28.0,52.0,26.0,46.0,24.0,56.0,30.0,39.0,27.0,46.0,25.0,50.0,26.0,49.0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0
2020-02-06 01:18:08.907497,22.0,63.0,27.0,52.0,26.0,46.0,24.0,56.0,30.0,39.0,27.0,46.0,25.0,51.0,26.0,49.0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1
2020-02-06 01:18:20.298735,22.0,64.0,27.0,52.0,26.0,46.0,23.0,56.0,30.0,39.0,26.0,47.0,25.0,51.0,25.0,48.0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1
2020-02-06 01:18:29.202962,23.0,64.0,27.0,52.0,26.0,47.0,24.0,56.0,30.0,40.0,26.0,47.0,25.0,51.0,25.0,49.0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1
2020-02-06 01:18:35.546324,23.0,63.0,27.0,53.0,26.0,47.0,23.0,56.0,30.0,40.0,26.0,47.0,25.0,51.0,25.0,49.0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1
2020-02-06 01:18:46.932634,23.0,63.0,27.0,53.0,26.0,47.0,23.0,56.0,30.0,41.0,26.0,47.0,25.0,52.0,25.0,50.0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1
2020-02-06 01:18:55.785660,23.0,63.0,27.0,53.0,25.0,47.0,23.0,56.0,29.0,41.0,26.0,48.0,25.0,52.0,25.0,50.0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1
2020-02-06 01:19:02.102845,23.0,62.0,27.0,53.0,25.0,47.0,23.0,56.0,29.0,41.0,26.0,48.0,24.0,52.0,25.0,50.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2020-02-06 01:19:10.972780,23.0,62.0,27.0,54.0,25.0,48.0,23.0,56.0,29.0,41.0,26.0,48.0,24.0,52.0,25.0,50.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2020-02-06 01:19:22.335582,23.0,62.0,27.0,54.0,25.0,48.0,24.0,56.0,29.0,42.0,26.0,48.0,24.0,52.0,25.0,50.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2020-02-06 01:19:36.234196,23.0,62.0,27.0,54.0,25.0,48.0,23.0,57.0,29.0,43.0,26.0,49.0,24.0,53.0,25.0,50.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2020-02-06 01:19:45.087850,23.0,63.0,27.0,55.0,25.0,48.0,23.0,57.0,29.0,43.0,25.0,48.0,24.0,53.0,25.0,50.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2020-02-06 01:19:53.961168,22.0,64.0,27.0,55.0,25.0,49.0,23.0,58.0,29.0,43.0,25.0,49.0,24.0,53.0,25.0,51.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2020-02-06 01:20:07.864668,22.0,65.0,27.0,55.0,25.0,49.0,23.0,58.0,29.0,43.0,25.0,49.0,24.0,53.0,25.0,51.0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
2020-02-06 01:20:14.186096,22.0,66.0,27.0,55.0,25.0,49.0,23.0,58.0,29.0,43.0,25.0,49.0,24.0,53.0,25.0,51.0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
2020-02-06 01:20:25.553623,22.0,66.0,27.0,55.0,25.0,49.0,23.0,58.0,29.0,44.0,25.0,50.0,24.0,53.0,24.0,52.0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
2020-02-06 01:20:36.931283,22.0,66.0,27.0,55.0,25.0,49.0,23.0,58.0,28.0,44.0,25.0,50.0,24.0,54.0,24.0,51.0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
2020-02-06 01:20:43.263002,22.0,66.0,27.0,55.0,24.0,49.0,23.0,57.0,28.0,44.0,25.0,50.0,24.0,54.0,24.0,51.0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
2020-02-06 01:20:52.109625,22.0,66.0,26.0,56.0,24.0,49.0,23.0,57.0,28.0,44.0,25.0,50.0,24.0,54.0,24.0,51.0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
2020-02-06 01:21:00.953427,22.0,66.0,26.0,56.0,24.0,49.0,23.0,57.0,28.0,45.0,25.0,51.0,24.0,54.0,24.0,51.0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0
2020-02-06 01:21:12.316370,22.0,65.0,26.0,56.0,24.0,49.0,23.0,57.0,28.0,44.0,25.0,51.0,24.0,54.0,24.0,52.0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0
2020-02-06 01:21:18.634050,22.0,65.0,26.0,56.0,24.0,49.0,23.0,57.0,28.0,45.0,25.0,51.0,24.0,55.0,24.0,52.0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0
2020-02-06 01:21:30.007366,22.0,65.0,26.0,56.0,24.0,49.0,23.0,57.0,28.0,44.0,25.0,51.0,24.0,54.0,24.0,52.0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0
2020-02-06 01:21:36.313825,22.0,65.0,26.0,56.0,24.0,49.0,23.0,57.0,28.0,45.0,25.0,51.0,24.0,54.0,24.0,52.0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0
2020-02-06 01:21:42.633429,22.0,66.0,26.0,56.0,24.0,50.0,23.0,57.0,28.0,45.0,25.0,51.0,24.0,55.0,24.0,52.0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0
2020-02-06 01:21:54.039711,22.0,66.0,26.0,56.0,24.0,50.0,23.0,57.0,28.0,45.0,25.0,51.0,24.0,55.0,24.0,52.0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0
2020-02-06 01:22:00.339095,22.0,66.0,26.0,56.0,24.0,50.0,23.0,57.0,28.0,46.0,25.0,51.0,24.0,55.0,24.0,52.0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
2020-02-06 01:22:11.756915,22.0,67.0,26.0,56.0,24.0,50.0,23.0,57.0,28.0,46.0,24.0,52.0,24.0,55.0,24.0,52.0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
2020-02-06 01:22:20.649160,22.0,67.0,26.0,56.0,24.0,50.0,23.0,57.0,28.0,46.0,24.0,52.0,24.0,55.0,24.0,52.0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
2020-02-06 01:22:26.951867,22.0,66.0,26.0,56.0,24.0,50.0,23.0,57.0,28.0,46.0,25.0,52.0,24.0,55.0,24.0,53.0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
2020-02-06 01:22:38.332938,23.0,65.0,27.0,56.0,24.0,49.0,23.0,57.0,28.0,45.0,25.0,51.0,24.0,54.0,24.0,53.0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
2020-02-06 01:22:49.689371,23.0,64.0,27.0,55.0,25.0,49.0,23.0,57.0,28.0,45.0,25.0,51.0,24.0,54.0,24.0,53.0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
2020-02-06 01:22:58.529476,24.0,61.0,27.0,55.0,25.0,49.0,23.0,57.0,29.0,46.0,25.0,51.0,24.0,54.0,25.0,53.0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
2020-02-06 01:23:09.975576,25.0,58.0,27.0,55.0,25.0,48.0,23.0,57.0,29.0,45.0,25.0,50.0,24.0,54.0,25.0,53.0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
2020-02-06 01:23:21.385592,25.0,56.0,27.0,54.0,25.0,48.0,23.0,57.0,29.0,44.0,25.0,50.0,24.0,53.0,25.0,53.0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
2020-02-06 01:23:40.328648,25.0,55.0,27.0,54.0,25.0,48.0,23.0,57.0,29.0,44.0,26.0,50.0,24.0,53.0,25.0,53.0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
2020-02-06 01:23:49.172969,26.0,54.0,27.0,54.0,25.0,47.0,23.0,57.0,29.0,44.0,26.0,50.0,24.0,53.0,25.0,52.0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
2020-02-06 01:24:00.557642,26.0,53.0,27.0,54.0,25.0,47.0,24.0,57.0,29.0,43.0,26.0,49.0,25.0,53.0,25.0,52.0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
2020-02-06 01:24:09.407455,27.0,51.0,28.0,54.0,26.0,48.0,24.0,57.0,30.0,43.0,26.0,49.0,25.0,52.0,25.0,52.0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0
2020-02-06 01:24:23.308603,27.0,50.0,27.0,53.0,26.0,48.0,24.0,57.0,29.0,42.0,26.0,49.0,25.0,52.0,25.0,52.0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0
2020-02-06 01:24:32.146223,27.0,49.0,28.0,54.0,25.0,47.0,23.0,57.0,29.0,43.0,26.0,49.0,24.0,52.0,25.0,52.0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0
2020-02-06 01:24:48.582701,27.0,49.0,27.0,53.0,25.0,47.0,24.0,57.0,29.0,43.0,26.0,49.0,25.0,52.0,25.0,52.0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0
2020-02-06 01:25:02.495718,27.0,49.0,27.0,53.0,25.0,47.0,23.0,57.0,29.0,43.0,26.0,49.0,24.0,52.0,25.0,52.0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0
2020-02-06 01:25:08.812047,27.0,50.0,27.0,53.0,25.0,47.0,23.0,57.0,29.0,43.0,26.0,49.0,24.0,52.0,25.0,52.0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1
2020-02-06 01:25:20.196764,27.0,50.0,27.0,53.0,25.0,47.0,23.0,57.0,29.0,43.0,26.0,50.0,24.0,53.0,25.0,52.0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1
2020-02-06 01:25:26.503044,27.0,50.0,27.0,53.0,25.0,47.0,23.0,57.0,29.0,43.0,26.0,50.0,24.0,53.0,25.0,52.0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1
2020-02-06 01:25:37.890759,27.0,49.0,27.0,53.0,25.0,47.0,23.0,57.0,29.0,43.0,26.0,49.0,25.0,52.0,25.0,51.0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1
