TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE
2020-01-30 00:14:46.114565,28.0,37.0,25.0,50.0,23.0,45.0,23.0,49.0,25.0,42.0,27.0,39.0,26.0,42.0,26.0,45.0,0,0,00
2020-01-30 00:15:12.667873,28.0,37.0,28.0,47.0,27.0,42.0,26.0,46.0,29.0,42.0,27.0,39.0,26.0,42.0,26.0,45.0,0,0,00
TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE
2020-01-30 00:41:26.563164,21.0,55.0,23.0,54.0,23.0,48.0,22.0,52.0,24.0,45.0,22.0,49.0,22.0,51.0,22.0,51.0,0,0,00
TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE
2020-01-30 00:42:20.207432,22.0,56.0,24.0,54.0,23.0,45.0,22.0,52.0,24.0,45.0,22.0,49.0,22.0,51.0,22.0,51.0,1,0,00
2020-01-30 00:42:29.095065,22.0,55.0,24.0,53.0,23.0,48.0,22.0,51.0,24.0,45.0,22.0,49.0,22.0,51.0,22.0,51.0,1,0,00
2020-01-30 00:42:48.041509,22.0,55.0,24.0,53.0,23.0,48.0,22.0,51.0,24.0,45.0,22.0,48.0,22.0,51.0,22.0,51.0,1,0,00
2020-01-30 00:42:56.865852,22.0,55.0,24.0,53.0,23.0,47.0,23.0,51.0,24.0,45.0,23.0,48.0,22.0,50.0,23.0,51.0,1,0,00
2020-01-30 00:43:03.170333,22.0,55.0,24.0,53.0,23.0,47.0,23.0,51.0,25.0,44.0,23.0,48.0,22.0,50.0,23.0,50.0,1,0,00
2020-01-30 00:43:09.478299,22.0,54.0,24.0,53.0,23.0,47.0,23.0,51.0,25.0,44.0,23.0,48.0,22.0,50.0,23.0,50.0,1,0,00
2020-01-30 00:43:15.782728,22.0,54.0,24.0,52.0,23.0,47.0,23.0,50.0,25.0,44.0,23.0,48.0,22.0,50.0,23.0,50.0,1,0,00
2020-01-30 00:43:24.614358,22.0,54.0,24.0,52.0,23.0,47.0,23.0,50.0,25.0,44.0,23.0,48.0,22.0,49.0,23.0,50.0,1,0,00
2020-01-30 00:43:30.917919,23.0,53.0,24.0,52.0,23.0,46.0,23.0,50.0,25.0,44.0,23.0,47.0,22.0,49.0,23.0,50.0,1,0,00
2020-01-30 00:43:37.227765,23.0,53.0,24.0,52.0,23.0,46.0,23.0,50.0,25.0,44.0,23.0,47.0,23.0,49.0,23.0,50.0,1,0,00
2020-01-30 00:43:46.094804,23.0,52.0,24.0,52.0,23.0,46.0,23.0,50.0,25.0,44.0,23.0,47.0,23.0,49.0,23.0,49.0,1,0,00
2020-01-30 00:43:57.455851,23.0,52.0,24.0,51.0,23.0,46.0,23.0,50.0,25.0,43.0,23.0,46.0,23.0,49.0,23.0,49.0,1,0,00
2020-01-30 00:44:11.338600,23.0,51.0,24.0,51.0,23.0,43.0,23.0,50.0,25.0,43.0,23.0,46.0,23.0,48.0,23.0,49.0,1,0,00
2020-01-30 00:44:22.716534,23.0,51.0,24.0,51.0,23.0,45.0,23.0,49.0,25.0,43.0,23.0,46.0,23.0,48.0,23.0,49.0,1,0,00
2020-01-30 00:44:29.031944,23.0,51.0,24.0,51.0,24.0,45.0,23.0,49.0,25.0,43.0,23.0,46.0,23.0,48.0,23.0,48.0,1,0,00
2020-01-30 00:44:42.919619,24.0,50.0,24.0,51.0,24.0,42.0,23.0,49.0,25.0,43.0,23.0,46.0,23.0,47.0,23.0,48.0,1,0,00
2020-01-30 00:44:51.750452,24.0,50.0,25.0,50.0,24.0,45.0,23.0,49.0,26.0,43.0,24.0,45.0,23.0,47.0,24.0,48.0,1,0,00
2020-01-30 00:45:05.650655,24.0,49.0,25.0,50.0,24.0,45.0,24.0,49.0,26.0,43.0,24.0,45.0,23.0,47.0,24.0,48.0,1,0,00
2020-01-30 00:45:22.077249,24.0,49.0,25.0,50.0,24.0,44.0,24.0,48.0,26.0,43.0,24.0,45.0,23.0,47.0,24.0,47.0,1,0,00
2020-01-30 00:45:33.426272,24.0,47.0,25.0,49.0,24.0,44.0,24.0,48.0,26.0,43.0,24.0,45.0,24.0,46.0,24.0,47.0,1,0,00
2020-01-30 00:45:54.916074,24.0,47.0,25.0,49.0,24.0,44.0,24.0,48.0,26.0,43.0,24.0,45.0,24.0,46.0,24.0,47.0,1,0,00
2020-01-30 00:46:01.219852,24.0,47.0,25.0,49.0,24.0,44.0,24.0,48.0,26.0,43.0,24.0,44.0,24.0,46.0,24.0,47.0,1,0,00
