TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE
2020-01-29 23:52:32.926566,24.0,50.0,25.0,50.0,24.0,41.0,23.0,49.0,26.0,43.0,24.0,45.0,23.0,47.0,24.0,47.00,1,0,0
2020-01-29 23:52:46.847351,24.0,50.0,25.0,50.0,24.0,44.0,23.0,48.0,26.0,42.0,24.0,45.0,23.0,47.0,24.0,47.00,1,0,0
2020-01-29 23:52:53.379891,23.0,50.0,25.0,50.0,24.0,44.0,23.0,49.0,26.0,42.0,23.0,45.0,23.0,47.0,24.0,47.00,1,0,0
2020-01-29 23:53:02.493075,23.0,51.0,25.0,50.0,24.0,44.0,23.0,49.0,26.0,42.0,23.0,45.0,23.0,47.0,23.0,47.00,1,0,0
2020-01-29 23:53:16.516505,23.0,51.0,25.0,50.0,23.0,44.0,23.0,49.0,26.0,42.0,23.0,46.0,23.0,47.0,23.0,47.00,1,0,0
2020-01-29 23:53:25.417911,22.0,52.0,25.0,50.0,24.0,44.0,23.0,49.0,26.0,42.0,23.0,46.0,23.0,47.0,23.0,47.00,1,0,0
2020-01-29 23:53:31.874479,22.0,53.0,25.0,50.0,23.0,44.0,23.0,49.0,26.0,42.0,23.0,46.0,23.0,47.0,23.0,47.00,1,0,0
2020-01-29 23:53:40.843775,22.0,53.0,25.0,50.0,23.0,44.0,23.0,49.0,26.0,42.0,23.0,46.0,23.0,47.0,23.0,47.00,1,0,0
2020-01-29 23:53:57.438313,22.0,54.0,25.0,50.0,23.0,42.0,23.0,49.0,26.0,43.0,23.0,46.0,23.0,48.0,23.0,48.00,1,0,0
2020-01-29 23:54:11.399062,22.0,55.0,25.0,50.0,23.0,45.0,23.0,49.0,26.0,43.0,23.0,46.0,23.0,48.0,23.0,48.01,0,0,0
2020-01-29 23:54:17.986833,22.0,55.0,25.0,51.0,23.0,45.0,23.0,49.0,25.0,42.0,23.0,46.0,23.0,47.0,23.0,48.01,0,0,0
